key,value,version,sheet
Item_BeanCan_Desc,Một lon đậu nướng.,#20250812031926,Items
Item_Biscuit,Bánh Quy Mặn,#20250206103400,Items
Item_Biscuit_Desc,Một chồng bánh quy mặn.,#20250812031926,Items
Item_FirstAidKit_L,Túi Cứu Thương (L),#20250812031926,Items
Item_FirstAidKit_L_Desc,Hồi một lượng lớn HP.,#20250812031926,Items
Item_FirstAidKit_M,Túi Cứu Thương,#20250206103400,Items
Item_FirstAidKit_M_Desc,Hồi HP.,#20250812031926,Items
Item_FirstAidKit_S,Túi Cứu Thương (S),#20250812031926,Items
Item_FirstAidKit_S_Desc,Hồi một lượng nhỏ HP.,#20250812031926,Items
Item_TunaCan_1,Cá Ngừ Hộp Ngâm Nước,#20250812031926,Items
Item_TunaCan_1_Desc,Một lon cá ngừ ngâm nước.,#20250812031926,Items
Item_TunaCan_2,Cá Ngừ Hộp Trong Dầu,#20250812031926,Items
Item_TunaCan_2_Desc,Một lon cá ngừ ngâm dầu.,#20250812031926,Items
Item_Aspirin,Aspirin,#20250206103400,Items
Item_Bleach,Thuốc Tẩy,#20250206103400,Items
Item_Bleach_Desc,Một chai thuốc tẩy.,#20250206103400,Items
Item_Cigarette,Thuốc Lá Red-Band,#20250206103400,Items
Item_Cigarette_Desc,Một gói thuốc lá thông thường.,#20250812031926,Items
Item_Dynamite,Thuốc Nổ,#20250206103400,Items
Item_Dynamite_Desc,Một thanh thuốc nổ.,#20250812031926,Items
Item_DynamiteMultiple,Chùm Thuốc Nổ,#20250206103400,Items
Item_DynamiteMultiple_Desc,Một bó thuốc nổ buộc lại với nhau.,#20250812031926,Items
Item_Flashlight,Đèn Pin,#20250812031926,Items
Item_Flashlight_Desc,Một chiếc đèn pin.,#20250812031926,Items
Item_GasMask_01,Mặt Nạ Chống Khí,#20250206103400,Items
Item_GasMask_01_Desc,Mặt nạ chống khí tiêu chuẩn.,#20250812031926,Items
Item_Goggle,Kính Trượt Tuyết,#20250812031926,Items
Item_Goggle_Desc,Một cặp kính trượt tuyết.,#20250812031926,Items
Item_Nail,Đinh,#20250206103400,Items
Item_Nail_Desc,Một cây đinh.,#20250812031926,Items
Item_Vodka,Rượu Vodka,#20250206103400,Items
Item_Vodka_Desc,"Khiến bạn cảm thấy lên tiên, rồi mất nước.",#20250812031926,Items
Item_WD40,MD40,#20250206103400,Items
Item_Wrench,Cờ Lê,#20250206103400,Items
Item_Wrench_Desc,Một chiếc cờ lê.,#20250206103400,Items
Item_ArmorLV1,Áo Giáp Cấp 1,#20250812031926,Items
Item_ArmorLV1_Desc,"Mỏng\ hơn\ cả\ giấy,\ chỉ\ đỡ\ được\ một\ phát\ từ\ súng\ nước.",#20250919105708,Items
Item_ArmorLV2,Áo Giáp Cấp 2,#20250812031926,Items
Item_ArmorLV2_Desc,"Trông chuyên nghiệp, tạo cảm giác tự tin hơn.",#20250812031926,Items
Item_ArmorLV4,Áo Giáp Cấp 4,#20250812031926,Items
Item_ArmorLV4_Desc,"Bảo vệ thật sự trước đạn, lựa chọn đáng tin cậy.",#20250812031926,Items
Item_ArmorLV5,Áo Giáp Cấp 5,#20250812031926,Items
Item_ArmorLV5_Desc,"Bảo vệ tối đa, khiến đạn như những giọt mưa.",#20250812031926,Items
Item_BackpackLV1,Túi Trang Điểm,#20250812031926,Items
Item_BackpackLV1_Desc,Đủ chỗ cho son và vài món mỹ phẩm nhỏ.,#20250812031926,Items
Item_BackpackLV2,Cặp Học Sinh,#20250206103400,Items
Item_BackpackLV2_Desc,Chứa được khá nhiều vở bài tập.,#20250812031926,Items
Item_BackpackLV3,Túi Du Lịch,#20250812031926,Items
Item_BackpackLV3_Desc,"Chiếc túi đa dụng, hoàn hảo cho chuyến du lịch.",#20250812031926,Items
Item_BackpackLV4,Ba Lô Sinh Tồn,#20250812031926,Items
Item_BackpackLV4_Desc,"Hợp tác cùng KILLER, món không thể thiếu cho dân sinh tồn.",#20250812031926,Items
Item_BackpackLV5,Ba Lô Quân Dụng MAX,#20250206103400,Items
Item_BackpackLV5_Desc,"Lót bằng chất liệu như túi Doraemon, sức chứa cực lớn.",#20250812031926,Items
Item_HelmatLV1,Mũ Bảo Hiểm Xe Máy,#20250812031926,Items
Item_HelmatLV1_Desc,Trong suốt và tinh xảo.,#20250812031926,Items
Item_HelmatLV2,Mũ Sắt,#20250206103400,Items
Item_HelmatLV2_Desc,"Chiếc mũ cũ của ông, có một lỗ thủng.",#20250812031926,Items
Item_HelmatLV3,Mũ SWAT,#20250206103400,Items
Item_HelmatLV3_Desc,Bảo vệ cơ bản trước đạn.,#20250812031926,Items
Item_HelmatLV4,Mũ SightPRO,#20250812031926,Items
Item_HelmatLV4_Desc,Có chức năng AR+VR. Đạn bay tới có khi cũng chóng mặt mà lệch.,#20250812031926,Items
Item_HelmatLV5,Mặt Nạ SCIFI,#20250812031926,Items
Item_HelmatLV5_Desc,Bảo vệ toàn đầu với thiết kế tương lai. Trông ngầu thật.,#20250812031926,Items
Item_HelmatLV6,Mặt Nạ Thợ Hàn Thần Thánh,#20250812031926,Items
Item_HelmatLV6_Desc,"Rèn bởi vị thần mũ bảo hiểm Hy Lạp, khiến đạn phải run sợ.",#20250812031926,Items
Item_Wrench02,Cờ Lê Ô Tô,#20250812031926,Items
Item_Wrench02_Desc,Một chiếc cờ lê hiệu quả hơn.,#20250812031926,Items
Item_ContinerL,Thùng Mở Rộng (L),#20250812031926,Items
Item_ContinerL_Desc,Thùng lớn dùng làm chỗ ẩn nấp bổ sung. Quá nặng để mang theo.,#20250812031926,Items
Item_ContinerM,Thùng Mở Rộng (M),#20250812031926,Items
Item_ContinerM_Desc,Thùng vừa dùng làm chỗ ẩn nấp bổ sung. Rất nặng.,#20250812031926,Items
Item_ContinerS,Thùng Mở Rộng (S),#20250812031926,Items
Item_ContinerS_Desc,Thùng nhỏ dùng làm chỗ ẩn nấp bổ sung.,#20250822041417,Items
Item_Clock,Đồng Hồ,#20250206103400,Items
Item_Clock_Desc,Kim đứng ở 3 giờ.,#20250812031926,Items
Item_Detergent,Nước Tẩy Bồn Cầu,#20250812031926,Items
Item_Detergent_Desc,Một chai dung dịch tẩy rửa bồn cầu.,#20250812031926,Items
Item_Drum1,Thùng Đỏ,#20250206103400,Items
Item_Drum1_Desc,Một thùng rỗng lớn.,#20250812031926,Items
Item_Drum2,Thùng Xanh,#20250206103400,Items
Item_Drum2_Desc,Một thùng rỗng lớn.,#20250812031926,Items
Item_Drum3,Thùng Vàng,#20250206103400,Items
Item_Drum3_Desc,Một thùng rỗng lớn.,#20250812031926,Items
Item_Drum4,Thùng Nhiên Liệu Kim Loại,#20250812031926,Items
Item_Drum4_Desc,Thùng rỗng từng chứa xăng.,#20250812031926,Items
Item_GolfClub,Gậy Golf,#20250206103400,Items
Item_GolfClub_Desc,Đập trúng thì đau đấy.,#20250812031926,Items
Item_Ink,Mực Viết,#20250206103400,Items
Item_Ink_Desc,Mực cho bút máy.,#20250812031926,Items
Item_Pot,Chảo,#20250812031926,Items
Item_Pot_Desc,Dùng để nấu ăn.,#20250812031926,Items
Item_Tissue,Cuộn Giấy Vệ Sinh,#20250812031926,Items
Item_Tissue_Desc,Một cuộn giấy vệ sinh.,#20250812031926,Items
Item_Zippo,Cippo,#20250206103400,Items
Item_Zippo_Desc,Bật lửa Cippo.,#20250812031926,Items
Item_PressionSencer,Cảm Biến Áp Suất,#20250812031926,Items
Item_PressionSencer_Desc,Phát hiện khi bị dẫm lên.,#20250812031926,Items
Item_uPhone,uPhone,#20250206103400,Items
Item_uPhone_Desc,"Hỏng rồi, chẳng đoán được đời máy.",#20250812031926,Items
Item_Walkie_Talkie,Bộ Đàm,#20250812031926,Items
Item_Walkie_Talkie_Desc,Bộ đàm thông thường.,#20250812031926,Items
Item_Walkie_Talkie02,Máy Bộ Đàm Quân Dụng,#20250812031926,Items
Item_Walkie_Talkie02_Desc,Bộ đàm quân sự có mã hóa.,#20250812031926,Items
Item_FlashGrenade,Lựu Đạn Choáng,#20250206103400,Items
Item_FlashGrenade_Desc,Gây choáng kẻ địch.,#20250812031926,Items
Item_Grenade,Lựu Đạn,#20250206103400,Items
Item_Grenade_Desc,Lựu đạn.,#20250812031926,Items
Item_Chocalate,Sô-cô-la,#20250206103400,Items
Item_Chocalate_Desc,Nghe nói giúp giảm cân.,#20250812031926,Items
Item_EnergyStick,Thanh Năng Lượng,#20250206103400,Items
Item_EnergyStick_Desc,Làm no nhưng khiến bạn khát.,#20250812031926,Items
Item_Honey,Mật Ong,#20250206103400,Items
Item_Honey_Desc,Ngọt lịm và nhiều đường.,#20250812031926,Items
Item_Ketchup,Tương Cà,#20250206103400,Items
Item_Ketchup_Desc,Tương cà chua ngọt . Không ngon lắm.,#20250812031926,Items
Item_Book,Sách,#20250206103400,Items
Item_Book_Desc,Một\ cuốn\ sách\ vô\ nghĩa.,#20250919105708,Items
Item_Letter,Thư,#20250206103400,Items
Item_Letter_Desc,Một lá thư.,#20250812031926,Items
Item_AirplaneToy,Mô Hình Máy Bay,#20250812031926,Items
Item_AirplaneToy_Desc,Mô hình máy bay rẻ tiền do hãng hàng không bán.,#20250812031926,Items
Item_Ball,Bóng Đá,#20250206103400,Items
Item_Ball_Desc,Quả bóng hơi xẹp.,#20250812031926,Items
Item_BicyleToy,Mô Hình Xe Đạp,#20250812031926,Items
Item_BicyleToy_Desc,Mô hình xe tinh xảo.,#20250812031926,Items
Item_Cannon,Pháo,#20250206103400,Items
Item_Cannon_Desc,Pháo đồ chơi.,#20250812031926,Items
Item_Compass,La Bàn,#20250206103400,Items
Item_Compass_Desc,Chiếc la bàn tinh xảo.,#20250812031926,Items
Item_Dice_2,Xúc Xắc,#20250919105708,Items
Item_Dice_2_Desc,Xúc xắc trông bình thường nhưng cảm giác hơi nặng.,#20250812031926,Items
Item_Dice,Xúc Xắc,#20250919105708,Items
Item_Dice_Desc,Một con xúc xắc bình thường.,#20250812031926,Items
Item_Fish,Cá Đồ Chơi,#20250206103400,Items
Item_Fish_Desc,Mùi nhựa nồng.,#20250812031926,Items
Item_Watch,Đồng Hồ Bỏ Túi,#20250812031926,Items
Item_Watch_Desc,Đồng hồ bỏ túi bạc.,#20250812031926,Items
Item_Egg,Trứng Vịt,#20250812031926,Items
Item_Egg_Desc,Một quả trứng không ai muốn.,#20250812031926,Items
Item_Heat,Nhiệt Nhôm,#20250206103400,Items
Item_Heat_Desc,Cực kỳ khó cháy.,#20250812031926,Items
Item_Propane,Bình Gas,#20250206103400,Items
Item_Propane_Desc,Một bình chứa đầy propane.,#20250812031926,Items
Item_Rope,Dây Thừng,#20250206103400,Items
Item_Rope_Desc,Sợi dây dùng để leo trèo.,#20250812031926,Items
Item_Lv,Thuốc Truyền,#20250812031926,Items
Item_Lv_Desc,Thuốc tiêm tĩnh mạch.,#20250812031926,Items
Item_Broom,Chổi,#20250206103400,Items
Item_Broom_Desc,Chiếc chổi bình thường.,#20250812031926,Items
Item_Driver,Tuốc Nơ Vít Dẹt,#20250812031926,Items
Item_Driver_Desc,Tuốc nơ vít đầu dẹt.,#20250812031926,Items
Item_ElectricSaw,Cưa Máy,#20250812031926,Items
Item_ElectricSaw_Desc,Cưa máy gọn nhẹ.,#20250206103400,Items
Item_GasCanL,Thùng Kim Loại,#20250812031926,Items
Item_GasCanL_Desc,Thùng kim loại chứa đầy xăng.,#20250812031926,Items
Item_GasCanS,Thùng Nhựa,#20250206103400,Items
Item_GasCanS_Desc,Thùng nhựa chứa đầy xăng.,#20250812031926,Items
Item_HammerL,Búa Lớn,#20250206103400,Items
Item_HammerS,Búa,#20250206103400,Items
Item_HammerS_Desc,Hoàn hảo để đóng đinh.,#20250812031926,Items
Item_Lantern,Đèn Dầu,#20250812031926,Items
Item_Lantern_Desc,Hết dầu rồi.,#20250812031926,Items
Item_Shovel,Xẻng,#20250206103400,Items
Item_Shovel_Desc,Từng được hiệp sĩ dùng để đánh bại mọi kẻ thù — nhưng thực ra không tốt lắm.,#20250812031926,Items
Item_Telescope,Ống Nhòm,#20250206103400,Items
Item_Telescope_Desc,Ống nhòm hỏng nhưng thấu kính vẫn nguyên.,#20250812031926,Items
Item_Trap,Bẫy Thú,#20250206103400,Items
Item_Trap_Desc,Ít ra vẫn là sắt vụn tốt.,#20250812031926,Items
Item_Wrench03,Xà Beng,#20250206103400,Items
Item_Wrench03_Desc,Vung lên có thể xuyên gần như mọi giáp — hoàn toàn hợp lý trong vật lý.,#20250812031926,Items
Item_1_AccessoryTemplate,Phụ Kiện Mẫu,#20250812031926,Items
Item_1_AccessoryTemplate_Desc,Tăng độ chính xác.,#20250812031926,Items
Item_CowMask,Mặt Nạ Bò,#20250206103400,Items
Item_CowMask_Desc,Mặt nạ đầu bò dữ tợn.,#20250812031926,Items
Item_Hat,Mũ Cao Bồi,#20250523033739,Items
Item_Hat_Desc,Mũ Cao Bồi,#20250812031926,Items
Item_CocoMilk,Sữa Ca Cao,#20250206103400,Items
Item_CocoMilk_Desc,Sữa vị sô-cô-la.,#20250812031926,Items
Item_Soda,Soda,#20250206103400,Items
Item_Soda_Desc,Một lon soda mát lạnh.,#20250812031926,Items
Item_Waterbottle,Bình Nước,#20250812031926,Items
Item_Waterbottle_Desc,Bình nước quân dụng.,#20250812031926,Items
Item_Whisky,Rượu Whisky,#20250812031926,Items
Item_Whisky_Desc,"Đẳng cấp, nhưng gây mất nước.",#20250812031926,Items
Item_Pen,Bút,#20250206103400,Items
Item_Pen_Desc,Một cây bút hết mực.,#20250812031926,Items
Item_Scissors,Kéo,#20250206103400,Items
Item_Scissors_Desc,Kéo thủ công.,#20250812031926,Items
Item_Trophy,Cúp,#20250206103400,Items
Item_Trophy_Desc,Cúp vàng sơn bong tróc.,#20250812031926,Items
Item_Mike,Mic,#20250206103400,Items
Item_Mike_Desc,Mic karaoke. Hát giúp tinh thần phấn chấn.,#20250812031926,Items
Item_Radio,Radio,#20250206103400,Items
Item_Radio_Desc,"Nhìn như đồ chơi, nhưng là radio thật.",#20250812031926,Items
Item_TOMSUNGPhone,Điện Thoại TOMSUNG,#20250206103400,Items
Item_TOMSUNGPhone_Desc,Chiếc điện thoại TOMSUNG trông khá cũ.,#20250812031926,Items
Item_Yogurt,Sữa Chua,#20250206103400,Items
Item_Yogurt_Desc,Sữa chua vị lạ.,#20250812031926,Items
Item_Newspaper,Báo,#20250812031926,Items
Item_Newspaper_Desc,Tờ báo cũ.,#20250812031926,Items
Item_Note,Sổ Tay,#20250206103400,Items
Item_Note_Desc,Đầy công thức chẳng hiểu nổi.,#20250812031926,Items
Item_Lipstick,Son Môi,#20250206103400,Items
Item_Lipstick_Desc,"Thỏi son trông rất đắt tiền, không rõ màu.",#20250812031926,Items
Item_Ring,Nhẫn Vàng,#20250206103400,Items
Item_Ring_Desc,"Gắn đá vàng, hơi cũ nhưng có giá trị.",#20250812031926,Items
Item_RingToy,Nhẫn Hoa,#20250206103400,Items
Item_RingToy_Desc,"Trông như đồ chơi, nhưng cầm nặng bất ngờ.",#20250812031926,Items
Item_Robot,Người Máy Thông Minh,#20250206103400,Items
Item_Robot_Desc,Hết pin rồi.,#20250812031926,Items
Item_Rocket,Tên Lửa Đồ Chơi,#20250812031926,Items
Item_Rocket_Desc,Thiết kế nghèo ý tưởng.,#20250812031926,Items
Item_Skull,Đầu Lâu Trang Trí,#20250812031926,Items
Item_Skull_Desc,Đầu lâu của sinh vật không rõ.,#20250812031926,Items
Item_Tambourine,Trống Lắc,#20250206103400,Items
Item_Tambourine_Desc,Âm thanh vẫn trong trẻo.,#20250812031926,Items
Item_Trumpet,Kèn Trumpet,#20250206103400,Items
Item_Trumpet_Desc,Có thể thổi được.,#20250812031926,Items
Item_Xylophone,Đàn Gõ Xylophone,#20250206103400,Items
Item_Xylophone_Desc,Thiếu vài phím.,#20250812031926,Items
Item_Wheel,Lốp Xe,#20250812031926,Items
Item_Wheel_Desc,Chỉ cần bơm thêm hơi.,#20250812031926,Items
Item_Yarn,Cuộn Chỉ,#20250812031926,Items
Item_Yarn_Desc,Chỉ dùng may quần áo.,#20250812031926,Items
Item_Pumpkin,Bí Ngô,#20250206103400,Items
Item_Pumpkin_Desc,Chỉ là một quả bí ngô.,#20250812031926,Items
Item_Basket,Giỏ,#20250206103400,Items
Item_Basket_Desc,Không chứa được nhiều.,#20250812031926,Items
Item_Cup,Cốc,#20250206103400,Items
Item_Cup_Desc,Cốc dùng để uống nước.,#20250812031926,Items
Item_Cake,Bánh Kem,#20250206103400,Items
Item_Cake_Desc,"Không biết để bao lâu rồi, nhưng trông vẫn ngon.",#20250812031926,Items
Item_Carrot,Cà Rốt,#20250206103400,Items
Item_Carrot_Desc,Bổ dưỡng và trông còn tươi.,#20250812031926,Items
Item_Bone,Đồ Chơi Xương,#20250812031926,Items
Item_Bone_Desc,Không biết dành cho ai.,#20250812031926,Items
Item_Heart,Trái Tim,#20250206103400,Items
Item_Heart_Desc,Vật trang trí hình trái tim.,#20250812031926,Items
Item_Injection,Ống Tiêm,#20250206103400,Items
Item_Injection_Desc,Ống tiêm chưa dùng.,#20250812031926,Items
Item_Injection_A,Ống Tiêm Vàng,#20250812031926,Items
Item_HeadLantern,Đèn Đội Đầu,#20250812031926,Items
Item_HeadLantern_Desc,Giúp nhìn xa hơn.,#20250812031926,Items
Item_Bullet_Template,Đạn Mẫu,#20250206103400,Items
Item_Bullet_Template_Desc,Một viên đạn.,#20250812031926,Items
Item_Bullet_AR_L_Normal_Desc,Đạn Cỡ Lớn,#20250812031926,Items
Item_Bullet_AR_L_Burn_Desc,"Đạn cháy liên tục, có cơ hội gây Bỏng.",#20250812031926,Items
Item_Bullet_AR_L_Piercing3_Desc,Xuyên được một số loại giáp.,#20250812031926,Items
Item_Bullet_AR_L_Piercing5_Desc,Xuyên được hầu hết các loại giáp.,#20250812031926,Items
Item_Bullet_AR_L_Poison_Desc,Đạn được phủ độc.,#20250812031926,Items
Item_Bullet_AR_L_Electric_Desc,Giải phóng điện năng khi va chạm.,#20250812031926,Items
Item_Bullet_AR_L_Space_Desc,Khai thác năng lượng lõi để bóp méo không gian và phá hủy cấu trúc rắn.,#20250812031926,Items
Item_Bullet_AR_S_Normal_Desc,Đạn cỡ nhỏ tiêu chuẩn.,#20250812031926,Items
Item_Bullet_AR_S_Burn_Desc,"Đạn cháy liên tục, có cơ hội gây Bỏng.",#20250812031926,Items
Item_Bullet_AR_S_Dumdums_Desc,Gây sát thương cao lên thịt nhưng khả năng xuyên giáp thấp.,#20250812031926,Items
Item_Bullet_AR_S_Piercing2_Desc,Xuyên được giáp cấp thấp.,#20250812031926,Items
Item_Bullet_AR_S_Piercing4_Desc,Xuyên được giáp cấp cao.,#20250812031926,Items
Item_Bullet_AR_S_Poison_Desc,Đạn được phủ độc.,#20250812031926,Items
Item_Bullet_AR_S_Electric_Desc,"Đạn nạp điện, có thể gây tê liệt mục tiêu.",#20250812031926,Items
Item_Bullet_AR_S_Space_Desc,Khai thác năng lượng lõi để bóp méo không gian và phá hủy cấu trúc rắn.,#20250812031926,Items
Item_Bullet_SHOT_Normal_Desc,"Đạn săn tiêu chuẩn, hiệu quả nhất ở cự ly gần.",#20250812031926,Items
Item_Bullet_SHOT_Piranha_Desc,Xuyên giáp yếu nhưng gây sát thương cao lên da thịt.,#20250812031926,Items
Item_Bullet_SHOT_Burn_Desc,Gây sát thương Bỏng cực mạnh.,#20250812031926,Items
Item_Bullet_SHOT_Piercing2_Desc,Xuyên được giáp cơ bản.,#20250812031926,Items
Item_Bullet_SHOT_Piercing4_Desc,Khả năng xuyên giáp tốt hơn.,#20250812031926,Items
Item_Bullet_SHOT_Electric_Desc,Đạn điện gây sát thương Sốc.,#20250812031926,Items
Item_Bullet_Sniper_Normal_Desc,Đạn bắn tỉa tiêu chuẩn.,#20250812031926,Items
Item_Bullet_Sniper_Space_Desc,Đạn bắn tỉa mang thuộc tính không gian.,#20250812031926,Items
Item_Bullet_Sniper_Electric_Desc,Đạn điện gây sát thương Sốc.,#20250812031926,Items
Item_Bullet_Sniper_Piercing3_Desc,Xuyên được giáp cấp thấp.,#20250812031926,Items
Item_Bullet_Sniper_Piercing5_Desc,Xuyên hầu hết các loại giáp.,#20250812031926,Items
Item_Bullet_Rocket,Tên Lửa Cấp 1,#20250812031926,Items
Item_Bullet_Rocket_Desc,Đạn dùng cho súng phóng lựu.,#20250812031926,Items
Item_Bullet_Arrow_Normal,Mũi Tên Gỗ,#20250206103400,Items
Item_Bullet_Arrow_Normal_Desc,Mũi tên làm từ cành cây.,#20250812031926,Items
Item_L_RPK_Lv_1,RPK Phế Liệu,#20250812031926,Items
Item_L_RPK_Lv_1_Desc,Súng máy có độ bền cao.,#20250812031926,Items
Item_L_AK102_Lv_1,AK102 Phế Liệu,#20250812031926,Items
